,Unnamed: 0,Organisation,Rocket_Status,Price,Mission_Status
1779,1779,NASA,StatusRetired,450,Success
1780,1780,General Dynamics,StatusRetired,,Success
1781,1781,RVSN USSR,StatusRetired,,Success
1782,1782,Boeing,StatusRetired,,Success
1783,1783,RVSN USSR,StatusRetired,,Success
1784,1784,RVSN USSR,StatusRetired,,Success
1785,1785,Arianespace,StatusRetired,,Success
1786,1786,RVSN USSR,StatusRetired,,Success
1787,1787,NASA,StatusRetired,450,Success
1788,1788,RVSN USSR,StatusRetired,,Success
1789,1789,Martin Marietta,StatusRetired,,Success
1790,1790,Boeing,StatusRetired,,Success
1791,1791,Boeing,StatusRetired,,Success
1792,1792,Arianespace,StatusRetired,,Success
1793,1793,NASA,StatusRetired,450,Success
1794,1794,CASC,StatusActive,30.8,Success
1795,1795,RVSN USSR,StatusRetired,,Failure
1796,1796,Boeing,StatusRetired,,Success
1797,1797,RVSN USSR,StatusRetired,,Success
1798,1798,RVSN USSR,StatusRetired,,Success
1799,1799,RVSN USSR,StatusRetired,,Success
1800,1800,CASC,StatusRetired,,Success
1801,1801,Arianespace,StatusRetired,,Success
1802,1802,RVSN USSR,StatusRetired,,Success
1803,1803,MHI,StatusRetired,,Success
1804,1804,MHI,StatusRetired,,Success
1805,1805,RVSN USSR,StatusRetired,,Success
1806,1806,RVSN USSR,StatusRetired,,Success
1807,1807,RVSN USSR,StatusRetired,,Success
1808,1808,RVSN USSR,StatusRetired,,Success
1809,1809,RVSN USSR,StatusRetired,,Success
1810,1810,General Dynamics,StatusRetired,,Success
1811,1811,RVSN USSR,StatusRetired,,Success
1812,1812,Arianespace,StatusRetired,,Success
1813,1813,CASC,StatusRetired,,Success
1814,1814,RVSN USSR,StatusRetired,,Success
1815,1815,Martin Marietta,StatusRetired,136.6,Success
1816,1816,RVSN USSR,StatusRetired,,Partial Failure
1817,1817,RVSN USSR,StatusRetired,,Success
1818,1818,Boeing,StatusRetired,,Success
1819,1819,Martin Marietta,StatusRetired,,Success
1820,1820,Boeing,StatusRetired,,Success
1821,1821,RVSN USSR,StatusRetired,,Success
1822,1822,RVSN USSR,StatusRetired,,Success
1823,1823,RVSN USSR,StatusRetired,,Success
1824,1824,RVSN USSR,StatusRetired,,Success
1825,1825,NASA,StatusRetired,450,Success
1826,1826,RVSN USSR,StatusRetired,,Success
1827,1827,Boeing,StatusRetired,,Success
1828,1828,Lockheed,StatusRetired,,Success
1829,1829,CASC,StatusRetired,,Success
1830,1830,RVSN USSR,StatusRetired,,Success
1831,1831,Northrop,StatusRetired,40,Success
1832,1832,IAI,StatusRetired,,Success
1833,1833,RVSN USSR,StatusRetired,,Success
1834,1834,Boeing,StatusRetired,,Success
1835,1835,RVSN USSR,StatusRetired,,Success
1836,1836,RVSN USSR,StatusRetired,,Success
1837,1837,Martin Marietta,StatusRetired,136.6,Failure
1838,1838,NASA,StatusRetired,450,Success
1839,1839,RVSN USSR,StatusRetired,,Success
1840,1840,RVSN USSR,StatusRetired,,Success
1841,1841,Arianespace,StatusRetired,,Failure
1842,1842,Boeing,StatusRetired,,Success
1843,1843,MHI,StatusRetired,,Success
1844,1844,MHI,StatusRetired,,Success
1845,1845,RVSN USSR,StatusRetired,,Success
1846,1846,CASC,StatusRetired,,Success
1847,1847,Boeing,StatusRetired,,Success
1848,1848,RVSN USSR,StatusRetired,,Success
1849,1849,Boeing,StatusRetired,,Success
1850,1850,ISAS,StatusRetired,,Success
1851,1851,RVSN USSR,StatusRetired,,Success
1852,1852,Arianespace,StatusRetired,,Success
1853,1853,RVSN USSR,StatusRetired,,Success
1854,1854,NASA,StatusRetired,450,Success
1855,1855,Martin Marietta,StatusRetired,136.6,Success
1856,1856,RVSN USSR,StatusRetired,,Success
1857,1857,Boeing,StatusRetired,,Success
1858,1858,RVSN USSR,StatusRetired,,Success
1859,1859,RVSN USSR,StatusRetired,,Success
1860,1860,RVSN USSR,StatusRetired,,Success
1861,1861,NASA,StatusRetired,450,Success
1862,1862,Arianespace,StatusRetired,,Success
1863,1863,RVSN USSR,StatusRetired,,Success
1864,1864,NASA,StatusRetired,450,Success
1865,1865,RVSN USSR,StatusRetired,,Success
1866,1866,RVSN USSR,StatusRetired,,Success
1867,1867,RVSN USSR,StatusRetired,,Success
1868,1868,General Dynamics,StatusRetired,,Success
1869,1869,RVSN USSR,StatusRetired,,Success
1870,1870,Martin Marietta,StatusRetired,35,Success
1871,1871,MHI,StatusRetired,,Success
1872,1872,Martin Marietta,StatusRetired,,Success
1873,1873,RVSN USSR,StatusRetired,,Success
1874,1874,Boeing,StatusRetired,,Success
1875,1875,Boeing,StatusRetired,,Success
1876,1876,Arianespace,StatusRetired,,Success
1877,1877,NASA,StatusRetired,450,Success
1878,1878,RVSN USSR,StatusRetired,,Success
1879,1879,RVSN USSR,StatusRetired,,Success
1880,1880,Arianespace,StatusRetired,,Success
1881,1881,RVSN USSR,StatusRetired,,Success
1882,1882,Martin Marietta,StatusRetired,,Success
1883,1883,RVSN USSR,StatusRetired,,Success
1884,1884,Boeing,StatusRetired,,Success
1885,1885,RVSN USSR,StatusRetired,,Failure
1886,1886,RVSN USSR,StatusRetired,,Success
1887,1887,RVSN USSR,StatusRetired,,Success
1888,1888,Arianespace,StatusRetired,,Success
1889,1889,ISRO,StatusRetired,,Partial Failure
1890,1890,Martin Marietta,StatusRetired,,Success
1891,1891,NASA,StatusRetired,450,Success
1892,1892,RVSN USSR,StatusRetired,,Success
1893,1893,Arianespace,StatusRetired,,Success
1894,1894,Douglas,StatusRetired,,Success
1895,1895,RVSN USSR,StatusRetired,,Success
1896,1896,NASA,StatusRetired,450,Success
1897,1897,Arianespace,StatusRetired,,Success
1898,1898,RVSN USSR,StatusRetired,,Success
1899,1899,RVSN USSR,StatusRetired,,Success
1900,1900,RVSN USSR,StatusRetired,,Success
1901,1901,ISAS,StatusRetired,,Success
1902,1902,RVSN USSR,StatusRetired,,Success
1903,1903,RVSN USSR,StatusRetired,,Success
1904,1904,Boeing,StatusRetired,,Success
1905,1905,RVSN USSR,StatusRetired,,Success
1906,1906,RVSN USSR,StatusRetired,,Success
1907,1907,Arianespace,StatusRetired,,Success
1908,1908,RVSN USSR,StatusRetired,,Success
1909,1909,RVSN USSR,StatusRetired,,Success
1910,1910,RVSN USSR,StatusRetired,,Success
1911,1911,CASC,StatusRetired,,Success
1912,1912,Arianespace,StatusRetired,,Success
1913,1913,NASA,StatusRetired,450,Success
1914,1914,RVSN USSR,StatusRetired,,Success
1915,1915,RVSN USSR,StatusRetired,,Success
1916,1916,RVSN USSR,StatusRetired,"5,000.00",Success
1917,1917,Martin Marietta,StatusRetired,,Success
1918,1918,Arianespace,StatusRetired,,Success
1919,1919,RVSN USSR,StatusRetired,,Success
1920,1920,RVSN USSR,StatusRetired,,Success
1921,1921,RVSN USSR,StatusRetired,,Success
1922,1922,NASA,StatusRetired,450,Success
1923,1923,RVSN USSR,StatusRetired,,Success
1924,1924,General Dynamics,StatusRetired,,Success
1925,1925,IAI,StatusRetired,,Success
1926,1926,MHI,StatusRetired,,Success
1927,1927,Arianespace,StatusRetired,,Success
1928,1928,CASC,StatusRetired,,Success
1929,1929,Martin Marietta,StatusRetired,35,Success
1930,1930,Martin Marietta,StatusRetired,,Partial Failure
1931,1931,RVSN USSR,StatusRetired,,Success
1932,1932,CASC,StatusActive,30.8,Success
1933,1933,ISRO,StatusRetired,,Failure
1934,1934,RVSN USSR,StatusRetired,,Success
1935,1935,RVSN USSR,StatusRetired,,Success
1936,1936,Arianespace,StatusRetired,,Success
1937,1937,RVSN USSR,StatusRetired,,Success
1938,1938,RVSN USSR,StatusRetired,,Success
1939,1939,RVSN USSR,StatusRetired,,Success
1940,1940,RVSN USSR,StatusRetired,,Success
1941,1941,RVSN USSR,StatusRetired,,Success
1942,1942,ESA,StatusRetired,,Success
1943,1943,RVSN USSR,StatusRetired,,Success
1944,1944,RVSN USSR,StatusRetired,,Success
1945,1945,RVSN USSR,StatusRetired,,Success
1946,1946,RVSN USSR,StatusRetired,,Success
1947,1947,RVSN USSR,StatusRetired,,Success
1948,1948,Arianespace,StatusRetired,,Success
1949,1949,RVSN USSR,StatusRetired,,Success
1950,1950,RVSN USSR,StatusRetired,,Success
1951,1951,RVSN USSR,StatusRetired,,Success
1952,1952,ASI,StatusRetired,,Success
1953,1953,RVSN USSR,StatusRetired,,Success
1954,1954,RVSN USSR,StatusRetired,,Success
1955,1955,RVSN USSR,StatusRetired,,Success
1956,1956,RVSN USSR,StatusRetired,,Success
1957,1957,RVSN USSR,StatusRetired,,Success
1958,1958,Arianespace,StatusRetired,,Success
1959,1959,RVSN USSR,StatusRetired,,Success
1960,1960,RVSN USSR,StatusRetired,,Success
1961,1961,CASC,StatusRetired,,Success
1962,1962,RVSN USSR,StatusRetired,,Success
1963,1963,MHI,StatusRetired,,Success
1964,1964,General Dynamics,StatusRetired,,Success
1965,1965,RVSN USSR,StatusRetired,,Success
1966,1966,RVSN USSR,StatusRetired,,Success
1967,1967,RVSN USSR,StatusRetired,,Success
1968,1968,RVSN USSR,StatusRetired,,Success
1969,1969,RVSN USSR,StatusRetired,,Success
1970,1970,RVSN USSR,StatusRetired,,Success
1971,1971,RVSN USSR,StatusRetired,,Success
1972,1972,RVSN USSR,StatusRetired,,Success
1973,1973,Martin Marietta,StatusRetired,,Success
1974,1974,Arianespace,StatusRetired,,Success
1975,1975,Martin Marietta,StatusRetired,,Success
1976,1976,RVSN USSR,StatusRetired,,Success
1977,1977,RVSN USSR,StatusRetired,,Success
1978,1978,RVSN USSR,StatusRetired,,Success
1979,1979,Arianespace,StatusRetired,,Success
1980,1980,CASC,StatusActive,30.8,Success
1981,1981,RVSN USSR,StatusRetired,,Success
1982,1982,RVSN USSR,StatusRetired,,Success
1983,1983,RVSN USSR,StatusRetired,,Success
1984,1984,MHI,StatusRetired,,Success
1985,1985,RVSN USSR,StatusRetired,,Success
1986,1986,CASC,StatusActive,30.8,Success
1987,1987,RVSN USSR,StatusRetired,,Success
1988,1988,RVSN USSR,StatusRetired,,Success
1989,1989,RVSN USSR,StatusRetired,,Success
1990,1990,RVSN USSR,StatusRetired,,Success
1991,1991,RVSN USSR,StatusRetired,,Success
1992,1992,RVSN USSR,StatusRetired,,Success
1993,1993,RVSN USSR,StatusRetired,,Success
1994,1994,General Dynamics,StatusRetired,,Success
1995,1995,RVSN USSR,StatusRetired,,Success
1996,1996,RVSN USSR,StatusRetired,,Success
1997,1997,RVSN USSR,StatusRetired,,Success
1998,1998,RVSN USSR,StatusRetired,,Success
1999,1999,RVSN USSR,StatusRetired,,Success
2000,2000,RVSN USSR,StatusRetired,"5,000.00",Success
2001,2001,General Dynamics,StatusRetired,,Success
2002,2002,RVSN USSR,StatusRetired,,Success
2003,2003,RVSN USSR,StatusRetired,,Success
2004,2004,RVSN USSR,StatusRetired,,Success
2005,2005,General Dynamics,StatusRetired,,Failure
2006,2006,ISRO,StatusRetired,,Failure
2007,2007,RVSN USSR,StatusRetired,,Success
2008,2008,RVSN USSR,StatusRetired,,Success
2009,2009,RVSN USSR,StatusRetired,,Success
2010,2010,RVSN USSR,StatusRetired,,Success
2011,2011,MHI,StatusRetired,,Success
2012,2012,RVSN USSR,StatusRetired,,Success
2013,2013,RVSN USSR,StatusRetired,,Success
2014,2014,Martin Marietta,StatusRetired,,Success
2015,2015,ISAS,StatusRetired,,Success
2016,2016,RVSN USSR,StatusRetired,,Success
2017,2017,RVSN USSR,StatusRetired,,Partial Failure
2018,2018,RVSN USSR,StatusRetired,,Success
2019,2019,RVSN USSR,StatusRetired,,Success
2020,2020,RVSN USSR,StatusRetired,,Success
2021,2021,RVSN USSR,StatusRetired,,Success
2022,2022,RVSN USSR,StatusRetired,,Success
2023,2023,RVSN USSR,StatusRetired,,Success
2024,2024,RVSN USSR,StatusRetired,,Success
2025,2025,RVSN USSR,StatusRetired,,Success
2026,2026,RVSN USSR,StatusRetired,,Success
2027,2027,RVSN USSR,StatusRetired,,Success
2028,2028,RVSN USSR,StatusRetired,,Success
2029,2029,General Dynamics,StatusRetired,,Success
2030,2030,RVSN USSR,StatusRetired,,Success
2031,2031,RVSN USSR,StatusRetired,,Success
2032,2032,RVSN USSR,StatusRetired,,Success
2033,2033,RVSN USSR,StatusRetired,,Success
2034,2034,RVSN USSR,StatusRetired,,Success
2035,2035,RVSN USSR,StatusRetired,,Success
2036,2036,RVSN USSR,StatusRetired,,Success
2037,2037,RVSN USSR,StatusRetired,,Success
2038,2038,RVSN USSR,StatusRetired,,Success
2039,2039,RVSN USSR,StatusRetired,,Success
2040,2040,RVSN USSR,StatusRetired,,Failure
2041,2041,CASC,StatusActive,30.8,Success
2042,2042,RVSN USSR,StatusRetired,,Partial Failure
2043,2043,RVSN USSR,StatusRetired,,Success
2044,2044,General Dynamics,StatusRetired,,Success
2045,2045,RVSN USSR,StatusRetired,,Success
2046,2046,RVSN USSR,StatusRetired,,Success
2047,2047,RVSN USSR,StatusRetired,,Success
2048,2048,RVSN USSR,StatusRetired,,Success
2049,2049,RVSN USSR,StatusRetired,,Success
2050,2050,MHI,StatusRetired,,Success
2051,2051,RVSN USSR,StatusRetired,,Success
2052,2052,RVSN USSR,StatusRetired,,Success
2053,2053,RVSN USSR,StatusRetired,,Success
2054,2054,RVSN USSR,StatusRetired,,Success
2055,2055,RVSN USSR,StatusRetired,,Partial Failure
2056,2056,RVSN USSR,StatusRetired,,Success
2057,2057,RVSN USSR,StatusRetired,,Success
2058,2058,RVSN USSR,StatusRetired,,Success
2059,2059,RVSN USSR,StatusRetired,,Success
2060,2060,RVSN USSR,StatusRetired,,Success
2061,2061,Arianespace,StatusRetired,,Failure
2062,2062,RVSN USSR,StatusRetired,,Success
2063,2063,RVSN USSR,StatusRetired,,Success
2064,2064,RVSN USSR,StatusRetired,,Success
2065,2065,RVSN USSR,StatusRetired,,Success
2066,2066,Martin Marietta,StatusRetired,,Failure
2067,2067,RVSN USSR,StatusRetired,,Success
2068,2068,Arianespace,StatusRetired,,Success
2069,2069,RVSN USSR,StatusRetired,,Success
2070,2070,RVSN USSR,StatusRetired,,Success
2071,2071,RVSN USSR,StatusRetired,,Success
2072,2072,Arianespace,StatusRetired,,Success
2073,2073,RVSN USSR,StatusRetired,,Success
2074,2074,MHI,StatusRetired,,Success
2075,2075,RVSN USSR,StatusRetired,,Success
2076,2076,General Dynamics,StatusRetired,,Success
2077,2077,RVSN USSR,StatusRetired,,Success
2078,2078,CASC,StatusRetired,,Success
2079,2079,NASA,StatusRetired,450,Failure
2080,2080,RVSN USSR,StatusRetired,,Success
2081,2081,RVSN USSR,StatusRetired,,Success
2082,2082,RVSN USSR,StatusRetired,,Success
2083,2083,NASA,StatusRetired,450,Success
2084,2084,RVSN USSR,StatusRetired,,Success
2085,2085,RVSN USSR,StatusRetired,,Partial Failure
2086,2086,RVSN USSR,StatusRetired,,Success
2087,2087,RVSN USSR,StatusRetired,,Success
2088,2088,RVSN USSR,StatusRetired,,Success
2089,2089,RVSN USSR,StatusRetired,,Success
2090,2090,RVSN USSR,StatusRetired,,Success
2091,2091,NASA,StatusRetired,450,Success
2092,2092,RVSN USSR,StatusRetired,,Success
2093,2093,RVSN USSR,StatusRetired,,Success
2094,2094,NASA,StatusRetired,450,Success
2095,2095,RVSN USSR,StatusRetired,,Success
2096,2096,RVSN USSR,StatusRetired,,Success
2097,2097,RVSN USSR,StatusRetired,,Failure
2098,2098,RVSN USSR,StatusRetired,,Success
2099,2099,RVSN USSR,StatusRetired,,Success
2100,2100,RVSN USSR,StatusRetired,,Success
2101,2101,CASC,StatusActive,30.8,Success
2102,2102,RVSN USSR,StatusRetired,,Success
2103,2103,General Dynamics,StatusRetired,,Success
2104,2104,NASA,StatusRetired,450,Success
2105,2105,RVSN USSR,StatusRetired,,Success
2106,2106,RVSN USSR,StatusRetired,,Success
2107,2107,RVSN USSR,StatusRetired,,Success
2108,2108,RVSN USSR,StatusRetired,,Success
2109,2109,General Dynamics,StatusRetired,,Success
2110,2110,RVSN USSR,StatusRetired,,Success
2111,2111,RVSN USSR,StatusRetired,,Success
2112,2112,Arianespace,StatusRetired,,Failure
2113,2113,RVSN USSR,StatusRetired,,Success
2114,2114,Martin Marietta,StatusRetired,,Failure
2115,2115,NASA,StatusRetired,450,Success
2116,2116,RVSN USSR,StatusRetired,,Success
2117,2117,RVSN USSR,StatusRetired,,Success
2118,2118,ISAS,StatusRetired,,Success
2119,2119,RVSN USSR,StatusRetired,,Success
2120,2120,RVSN USSR,StatusRetired,,Success
2121,2121,NASA,StatusRetired,450,Success
2122,2122,RVSN USSR,StatusRetired,,Success
2123,2123,RVSN USSR,StatusRetired,,Success
2124,2124,Arianespace,StatusRetired,,Success
2125,2125,General Dynamics,StatusRetired,,Success
2126,2126,RVSN USSR,StatusRetired,,Failure
2127,2127,RVSN USSR,StatusRetired,,Success
2128,2128,RVSN USSR,StatusRetired,,Success
2129,2129,NASA,StatusRetired,450,Success
2130,2130,RVSN USSR,StatusRetired,,Success
2131,2131,RVSN USSR,StatusRetired,,Success
2132,2132,RVSN USSR,StatusRetired,,Success
2133,2133,RVSN USSR,StatusRetired,,Success
2134,2134,RVSN USSR,StatusRetired,,Success
2135,2135,Arianespace,StatusRetired,,Success
2136,2136,NASA,StatusRetired,450,Success
2137,2137,RVSN USSR,StatusRetired,,Success
2138,2138,RVSN USSR,StatusRetired,,Success
2139,2139,RVSN USSR,StatusRetired,,Success
2140,2140,RVSN USSR,StatusRetired,,Failure
2141,2141,NASA,StatusRetired,450,Success
2142,2142,General Dynamics,StatusRetired,,Success
2143,2143,RVSN USSR,StatusRetired,,Success
2144,2144,RVSN USSR,StatusRetired,,Success
2145,2145,General Dynamics,StatusRetired,,Success
2146,2146,RVSN USSR,StatusRetired,,Success
2147,2147,RVSN USSR,StatusRetired,,Success
2148,2148,Arianespace,StatusRetired,,Success
2149,2149,Martin Marietta,StatusRetired,,Success
2150,2150,ISAS,StatusRetired,,Success
2151,2151,RVSN USSR,StatusRetired,,Success
2152,2152,RVSN USSR,StatusRetired,,Success
2153,2153,NASA,StatusRetired,450,Success
2154,2154,RVSN USSR,StatusRetired,,Success
2155,2155,RVSN USSR,StatusRetired,,Success
2156,2156,RVSN USSR,StatusRetired,,Success
2157,2157,RVSN USSR,StatusRetired,,Success
2158,2158,RVSN USSR,StatusRetired,,Success
2159,2159,Martin Marietta,StatusRetired,,Success
2160,2160,RVSN USSR,StatusRetired,,Success
2161,2161,RVSN USSR,StatusRetired,,Success
2162,2162,RVSN USSR,StatusRetired,,Success
2163,2163,General Dynamics,StatusRetired,,Success
2164,2164,Martin Marietta,StatusRetired,,Success
2165,2165,RVSN USSR,StatusRetired,,Partial Failure
2166,2166,RVSN USSR,StatusRetired,,Success
2167,2167,Arianespace,StatusRetired,,Success
2168,2168,NASA,StatusRetired,450,Success
2169,2169,RVSN USSR,StatusRetired,,Success
2170,2170,RVSN USSR,StatusRetired,,Success
2171,2171,RVSN USSR,StatusRetired,,Success
2172,2172,NASA,StatusRetired,450,Success
2173,2173,RVSN USSR,StatusRetired,,Success
2174,2174,RVSN USSR,StatusRetired,,Success
2175,2175,RVSN USSR,StatusRetired,,Success
2176,2176,RVSN USSR,StatusRetired,,Success
2177,2177,CASC,StatusActive,30.8,Success
2178,2178,General Dynamics,StatusRetired,,Success
2179,2179,RVSN USSR,StatusRetired,,Success
2180,2180,NASA,StatusRetired,450,Success
2181,2181,RVSN USSR,StatusRetired,,Success
2182,2182,Martin Marietta,StatusRetired,,Success
2183,2183,RVSN USSR,StatusRetired,,Success
2184,2184,RVSN USSR,StatusRetired,,Success
2185,2185,RVSN USSR,StatusRetired,,Success
2186,2186,RVSN USSR,StatusRetired,,Success
2187,2187,Arianespace,StatusRetired,,Success
2188,2188,MHI,StatusRetired,,Success
2189,2189,RVSN USSR,StatusRetired,,Success
2190,2190,RVSN USSR,StatusRetired,,Success
2191,2191,RVSN USSR,StatusRetired,,Success
2192,2192,RVSN USSR,StatusRetired,,Success
2193,2193,RVSN USSR,StatusRetired,,Success
2194,2194,Martin Marietta,StatusRetired,,Success
2195,2195,RVSN USSR,StatusRetired,,Success
2196,2196,General Dynamics,StatusRetired,,Success
2197,2197,General Dynamics,StatusRetired,,Failure
2198,2198,RVSN USSR,StatusRetired,,Success
2199,2199,RVSN USSR,StatusRetired,,Success
2200,2200,RVSN USSR,StatusRetired,,Success
2201,2201,RVSN USSR,StatusRetired,,Success
2202,2202,RVSN USSR,StatusRetired,,Success
2203,2203,Arianespace,StatusRetired,,Success
2204,2204,RVSN USSR,StatusRetired,,Success
